begin {Parameters}
Number of BasicAreas
705
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
343	7.8499	50.0677	46.06
344	8.1514	50.0491	58.16
345	8.077	50.057	37.46
346	8.4535	49.9826	598.53
347	8.4194	50.027	183.62
348	8.3348	49.9669	158.58
349	8.3948	49.9103	123.93
350	8.3746	49.9856	123.97
351	8.2693	50.2331	319.62
352	8.2904	50.3008	138.87
353	8.2968	50.1732	147.85
354	8.3511	50.2577	57.45
355	8.0653	50.3864	172.34
356	8.0941	50.3662	20.62
357	8.1279	50.3784	34.19
358	8.101	50.3919	28.72
359	8.0848	50.4022	17.58
360	8.0803	50.4324	11.8
361	8.0661	50.4148	21.5
362	8.0341	50.3942	27.48
363	7.9871	50.3378	102.49
364	8.0116	50.3767	115.7
365	8.0718	50.4586	121.4
366	8.1601	50.4252	97.8
367	8.1478	50.3181	102.44
368	8.009	50.4248	78.19
369	8.2306	50.3999	72.49
370	8.1891	50.3647	66.03
371	8.1576	50.464	55.94
372	8.2788	50.3531	80.56
373	8.0605	50.2961	39.71
374	7.9651	50.3723	22.75
375	7.9994	50.353	15.45
376	8.0434	50.3371	14.09
377	8.4087	50.0928	369.33
378	8.4295	50.1441	263.45
379	8.3713	50.1651	135.33
380	7	49.2365	89.43
381	6.9769	49.2559	252.78
382	6.9686	49.2774	180.56
383	6.9673	49.2218	133.74
384	7.004	49.2117	156.25
385	7.0435	49.232	185.48
386	7.027	49.2481	118.91
387	7.0303	49.2773	248.72
388	6.9214	49.2647	66.44
389	6.8729	49.2307	58.36
390	6.914	49.2296	74.05
391	7.0443	49.1838	32.68
392	7.0679	49.1979	126.22
393	7.1133	49.225	37.64
394	7.0795	49.2274	44.88
395	7.0678	49.2472	42.37
396	6.9462	49.3472	199.63
397	7.0808	49.1473	131.25
398	7.0806	49.296	192.05
399	7.0318	49.3181	150.9
400	6.9469	49.3058	152.83
401	7.0891	49.33	118.95
402	6.8137	49.2195	434.8
403	6.8963	49.2932	208.22
404	6.8223	49.1838	96.64
405	6.8217	49.2779	76.29
406	7.1304	49.2736	402.95
407	7.155	49.1851	117.87
408	7.3426	49.3166	456.25
409	7.2775	49.2136	232.06
410	7.2664	49.3653	193.81
411	7.2392	49.1542	71.96
412	7.2542	49.2999	101.15
413	7.3714	49.2536	366.79
414	7.4217	49.1929	49.65
415	7.4433	49.2389	50.81
416	7.3686	49.182	20.62
417	7.4392	49.3027	8.18
418	7.489	49.2393	14.61
419	7.5116	49.1891	0.26
420	7.5268	49.2696	10.54
421	7.5016	49.282	8.17
422	7.5145	49.2503	22.62
423	7.1861	49.3398	236.38
424	7.224	49.3247	132.13
425	7.1876	49.3622	146.35
426	7.0634	49.383	190.97
427	7.1966	49.4115	155.47
428	6.9928	49.396	185.68
429	7.1194	49.3654	177.5
430	7.1518	49.311	149.25
431	7.0671	49.3543	112.95
432	7.1911	49.4629	273.24
433	6.969	49.571	92.5
434	7.107	49.5796	109.62
435	7.2439	49.5419	88.38
436	6.9911	49.4793	133.74
437	7.1691	49.5135	76.46
438	7.0602	49.457	119.14
439	7.1006	49.5228	66.11
440	6.6217	49.4502	310.45
441	6.7299	49.5048	167.41
442	6.8867	49.54	172.07
443	6.5572	49.4938	121.2
444	6.738	49.4175	162.6
445	6.4329	49.4992	62.59
446	6.8103	49.5462	64.35
447	6.752	49.3087	382.07
448	6.7388	49.3661	214.99
449	6.8387	49.3067	189.95
450	6.6254	49.3723	157.5
451	6.7837	49.2453	188.68
452	6.8481	49.3495	141.24
453	6.6714	49.314	99.88
454	6.7164	49.2588	121.08
455	6.7903	49.2991	66.97
456	6.8055	49.3889	96.8
457	6.9237	49.426	216.79
458	6.8656	49.446	173.63
459	7.567	49.4022	94.6
460	7.6426	49.3599	101.16
461	7.6344	49.4146	25.21
462	7.3916	49.5339	72.58
463	7.3514	49.539	75.09
464	7.569	49.443	85.85
465	7.5314	49.4861	77.13
466	7.4712	49.4217	40.48
467	7.4646	49.552	38.56
468	7.5029	49.5614	94.91
469	7.4444	49.3916	80.65
470	7.4733	49.3513	72.14
471	7.3678	49.4004	55.6
472	7.3281	49.44	48.07
473	7.3781	49.4342	29
474	7.4369	49.4739	16
475	7.3931	49.4688	81.26
476	7.3501	49.3829	55.5
477	7.2883	49.4264	31.55
478	7.51	49.3271	18.96
479	7.6034	49.3251	69.46
480	7.6354	49.2119	161.51
481	7.5608	49.1987	128.15
482	7.6212	49.1714	175.24
483	7.5586	49.1344	82.85
484	7.6562	49.1531	43.01
485	7.64	49.2372	77.84
486	7.7292	49.2726	50.81
487	7.7112	49.2201	31.49
488	7.5808	49.2635	36.66
489	7.5648	49.2527	51.06
490	7.761	49.1465	51.71
491	7.7411	49.1106	50.82
492	7.7695	49.1858	18.05
493	8.4226	49.4489	280.75
494	8.3972	49.5231	269.38
495	8.3603	49.4872	253.87
496	8.107	49.4499	184.92
497	8.3784	49.3821	188.55
498	8.3508	49.4403	125.16
499	8.3951	49.4141	105.11
500	8.323	49.4227	73.15
501	8.2851	49.4154	28.92
502	8.2614	49.4328	29.33
503	8.2941	49.4865	67.72
504	8.2602	49.4874	31.91
505	8.2988	49.4639	26.3
506	8.1822	49.4205	37.56
507	8.1853	49.4275	7.22
508	8.2389	49.4005	33.2
509	8.2242	49.4166	22.69
510	8.1783	49.394	13.75
511	8.1418	49.4202	43.75
512	8.2584	49.4663	21.35
513	8.2257	49.4513	13.55
514	8.26	49.4545	12.8
515	8.226	49.4885	11.73
516	8.1752	49.4864	12.11
517	8.37	49.5334	484.95
518	8.2475	49.5414	37.25
519	8.3823	49.5831	100.8
520	8.2887	49.5154	57.54
521	8.2521	49.5731	30.61
522	8.2168	49.5084	49.57
523	8.2569	49.5126	42.96
524	8.2916	49.5459	29.56
525	8.3139	49.5742	62.42
526	8.1643	49.569	131.99
527	8.1314	49.5293	39.02
528	8.1154	49.495	37.03
529	8.1831	49.6093	23.01
530	8.119	49.5741	20.89
531	8.1937	49.5391	21.61
532	8.1994	49.587	26.85
533	7.9782	49.6665	1.86
534	8.0391	49.6882	131.35
535	7.9887	49.6386	20.34
536	8.0439	49.624	17.46
537	8.0334	49.5514	118.62
538	7.9975	49.5205	19.21
539	8.0346	49.5869	37.38
540	8.1076	49.624	63.27
541	8.0768	49.5326	31.18
542	8.1105	49.543	8.86
543	8.0428	49.4982	34.52
544	8.0829	49.5032	19.52
545	8.0216	49.5021	16.6
546	8.4365	49.3297	497.8
547	8.418	49.2782	85.56
548	8.351	49.2449	51.53
549	8.2801	49.2749	9.81
550	8.2999	49.2338	32.35
551	8.3417	49.2797	27.48
552	8.2969	49.2718	14.97
553	8.3246	49.2341	16.91
554	8.3816	49.3246	56.28
555	8.342	49.3201	18.95
556	8.3477	49.2968	29.79
557	8.2928	49.2949	13.14
558	8.2486	49.2362	21.6
559	8.1543	49.3507	226.75
560	8.0923	49.3401	155.89
561	8.21	49.3542	155.94
562	8.2699	49.351	207.08
563	8.3218	49.3619	107.84
564	8.0619	49.3746	54.31
565	7.9615	49.4395	28.62
566	7.915	49.3546	28.01
567	8.0079	49.3677	3.33
568	8.0957	49.3763	12.07
569	7.991	49.4075	20.8
570	8.0611	49.2959	64.46
571	8.2151	49.2811	32.2
572	8.1667	49.2635	32.1
573	8.075	49.3066	59.65
574	8.1755	49.3022	19.99
575	8.3783	49.6345	245.54
576	8.3289	49.6401	283.86
577	8.354	49.6889	97.42
578	8.2944	49.6211	178.1
579	8.3166	49.7037	86.1
580	8.4063	49.7491	30.6
581	8.3236	49.7642	25.89
582	8.3857	49.7747	31.04
583	8.3222	49.7415	12.95
584	8.3585	49.8017	38.17
585	8.28	49.7622	9.02
586	8.2611	49.779	5.99
587	8.294	49.7797	2.73
588	8.2123	49.6341	25.14
589	8.2342	49.6075	43.51
590	8.2085	49.661	29.97
591	8.2453	49.6987	34.47
592	8.3014	49.7272	18.05
593	8.2462	49.7502	24.49
594	8.1974	49.6918	16.41
595	8.2451	49.6772	9.32
596	7.7689	49.4396	226.23
597	7.8079	49.4481	220.17
598	7.7532	49.4663	221.84
599	7.7406	49.4027	114.99
600	7.7902	49.4206	228.69
601	7.9061	49.4918	73.04
602	7.8452	49.4858	36.58
603	7.9209	49.5223	8.19
604	7.8697	49.5214	17.92
605	7.6167	49.4765	65.11
606	7.5853	49.4732	20.62
607	7.6752	49.4671	33.11
608	7.9061	49.4258	48.66
609	7.8919	49.3943	8.33
610	7.7865	49.5099	50.76
611	7.7582	49.5516	12.83
612	7.6965	49.5694	20.72
613	7.716	49.5466	9.31
614	7.7682	49.3515	41.4
615	7.6811	49.3646	11.79
616	7.7085	49.3515	15.2
617	7.6629	49.2878	53.64
618	7.6991	49.3267	8.42
619	7.7422	49.298	21.63
620	7.7401	49.3292	6.72
621	7.8938	49.5604	47.54
622	7.7818	49.5685	21.63
623	7.9353	49.5824	14.71
624	7.8555	49.5472	9.66
625	7.885	49.5426	11.75
626	7.9437	49.5464	11.06
627	7.7333	49.4868	39.86
628	7.6856	49.5205	7.91
629	7.6762	49.5082	22.34
630	7.7208	49.5249	11.69
631	7.6531	49.5393	16.06
632	7.5912	49.6405	38.35
633	7.6176	49.6611	39.91
634	7.5604	49.6537	5.8
635	7.5142	49.6653	5.8
636	7.649	49.679	11.05
637	7.5599	49.6122	15.19
638	7.622	49.5806	27.49
639	7.6684	49.6116	27.35
640	7.5589	49.559	5.3
641	7.5605	49.5799	6.39
642	7.6367	49.5516	9.32
643	7.7034	49.6353	7.98
644	7.8302	49.628	72.83
645	7.8086	49.603	44.01
646	7.8279	49.6645	6.09
647	7.876	49.6782	9.19
648	7.934	49.6251	11.86
649	8.0038	49.5986	12.04
650	7.8928	49.5899	8.26
651	7.9305	49.6959	11.02
652	7.8227	49.727	21.41
653	7.8755	49.7276	34.59
654	7.7593	49.7144	23.54
655	7.7883	49.7741	16.84
656	7.7841	49.7599	7.7
657	7.6854	49.6588	10.04
658	7.7032	49.6875	9.49
659	8.4147	49.6256	320.75
660	8.4369	49.6882	86.16
661	8.3932	49.0133	176.07
662	8.3809	48.9919	214.67
663	8.4197	49.0029	270.7
664	8.4002	49.0562	168.63
665	8.3587	49.0127	278.8
666	8.341	49.0478	208.29
667	8.3294	49.0026	255.38
668	8.3179	48.9639	201.47
669	8.3932	49.0953	147.77
670	8.4133	49.1301	113.86
671	8.4457	49.2256	123.7
672	8.4316	49.1683	67.44
673	8.3765	49.2186	202.1
674	8.2064	49.0457	177.41
675	8.2902	49.0793	66.86
676	8.3077	49.1926	83.6
677	8.2902	49.149	80.34
678	8.2914	49.114	43.77
679	8.2592	49.0139	54.57
680	8.2004	48.9826	21.21
681	8.2415	49.1173	26.76
682	8.3401	49.1653	23.34
683	8.3228	49.1457	18.31
684	8.332	49.1254	26.05
685	8.2505	48.9816	25.09
686	8.3385	49.1061	16.88
687	8.1234	48.9866	7.14
688	8.0795	49.1953	416.22
689	8.0604	49.1571	88.87
690	8.038	49.2465	36.22
691	8.0421	49.2839	50.48
692	7.8428	49.1819	41.98
693	7.8366	49.2378	35.06
694	7.9749	49.2076	72.21
695	7.9241	49.2013	101.84
696	8.2202	49.1418	103.67
697	8.159	49.151	38.26
698	8.199	49.0855	81.96
699	8.1123	49.0947	69.33
700	8.1959	49.1925	58.11
701	8.1831	49.2168	81.35
702	7.9815	49.1053	88.55
703	7.9734	49.127	153.03
704	7.8284	49.0986	60.34
end {BasicAreas}
