69	100.235	25.7354	1	3
70	100.235	25.7313	3	8
71	100.233	25.736	3	10
72	100.233	25.7319	2	4
73	100.233	25.7304	1	1
74	100.24	25.7299	3	8
75	100.239	25.728	3	6
76	100.239	25.7295	3	9
77	100.238	25.7279	3	5
78	100.237	25.7294	3	9
79	100.236	25.7289	2	5
80	100.237	25.7266	1	2
81	100.235	25.7272	2	2
82	100.239	25.7267	1	4
83	100.239	25.7251	2	4
84	100.24	25.7238	3	5
85	100.237	25.723	3	10
86	100.237	25.7249	1	1
87	100.235	25.7251	1	1
88	100.247	25.7299	2	4
89	100.245	25.7285	2	8
90	100.245	25.7302	3	7
91	100.245	25.7317	2	6
92	100.244	25.7292	1	4
93	100.243	25.7324	1	4
94	100.243	25.7303	3	9
95	100.243	25.7275	2	2
96	100.242	25.7335	2	7
97	100.242	25.7295	2	7
98	100.242	25.7313	2	3
99	100.241	25.7325	1	2
100	100.241	25.734	3	9
101	100.24	25.7347	3	7
102	100.24	25.736	3	7
103	100.24	25.7314	2	4
104	100.239	25.7329	1	4
105	100.238	25.7309	2	6
106	100.238	25.7343	3	7
107	100.254	25.7196	2	5
108	100.255	25.7184	3	7
109	100.254	25.7161	1	1
110	100.252	25.7194	3	11
111	100.252	25.7163	1	2
112	100.252	25.7177	3	10
113	100.256	25.7216	2	6
114	100.256	25.7239	2	3
115	100.254	25.7227	1	2
116	100.254	25.7243	2	3
117	100.253	25.7212	3	7
118	100.253	25.723	3	6
119	100.246	25.7413	2	3
120	100.246	25.7399	3	5
121	100.244	25.742	2	4
122	100.244	25.7395	3	7
123	100.244	25.7436	3	8
124	100.242	25.7393	1	1
125	100.242	25.7424	1	1
126	100.242	25.741	3	8
127	100.241	25.7405	1	4
128	100.245	25.7379	3	12
129	100.243	25.7378	1	2
130	100.241	25.7371	3	6
131	100.248	25.729	2	4
132	100.247	25.7321	1	1
133	100.256	25.7232	3	11
134	100.28	25.7175	3	5
135	100.279	25.7187	3	4
136	100.278	25.7201	2	7
137	100.271	25.7171	2	4
138	100.272	25.7186	2	6
139	100.269	25.7216	1	1
140	100.269	25.7197	3	8
141	100.267	25.7184	2	5
142	100.268	25.7237	2	8
143	100.268	25.7215	2	4
144	100.267	25.7196	3	6
145	100.268	25.729	3	6
146	100.266	25.7239	1	4
147	100.266	25.7207	3	8
148	100.267	25.7278	3	10
149	100.267	25.7259	1	1
150	100.265	25.7223	2	4
151	100.279	25.7215	2	7
152	100.28	25.7231	3	4
153	100.278	25.7244	2	4
154	100.276	25.7232	3	9
155	100.277	25.7252	1	1
156	100.275	25.726	1	4
157	100.276	25.7268	1	2
158	100.275	25.7283	3	9
159	100.273	25.7305	2	4
160	100.273	25.7287	2	6
161	100.273	25.7273	2	2
162	100.272	25.7296	2	8
163	100.271	25.7285	1	4
164	100.27	25.7269	2	6
165	100.27	25.7294	3	11
166	100.27	25.7251	2	5
167	100.269	25.7278	1	2
168	100.304	25.7307	3	11
169	100.268	25.7303	3	9
170	100.266	25.7308	3	9
171	100.264	25.7315	2	6
172	100.264	25.7334	3	9
173	100.262	25.7329	2	7
174	100.265	25.7333	2	5
175	100.273	25.7322	2	5
176	100.271	25.7313	3	8
177	100.267	25.734	2	5
178	100.27	25.7337	2	3
179	100.27	25.735	1	1
180	100.269	25.7347	3	5
181	100.269	25.7319	1	2
182	100.268	25.7364	3	9
183	100.267	25.736	2	5
184	100.266	25.7379	3	6
185	100.266	25.7329	2	2
186	100.266	25.7369	1	3
187	100.264	25.7371	1	3
188	100.265	25.7355	3	10
189	100.263	25.7362	2	6
190	100.263	25.7342	1	3
191	100.261	25.7362	2	3
192	100.262	25.7382	3	6
193	100.261	25.737	2	6
194	100.261	25.7344	2	6
195	100.26	25.7386	3	9
196	100.26	25.7332	2	6
197	100.259	25.7381	3	5
198	100.258	25.7401	1	3
199	100.254	25.7381	2	3
200	100.253	25.743	1	2
201	100.25	25.7393	1	4
202	100.25	25.7415	1	1
203	100.249	25.7426	2	5
204	100.249	25.74	3	7
205	100.248	25.7413	3	10
206	100.248	25.7436	3	6
207	100.247	25.7383	2	4
208	100.247	25.7427	3	4
209	100.256	25.7412	2	6
210	100.255	25.7428	1	2
211	100.254	25.7443	1	4
212	100.254	25.7402	2	4
213	100.254	25.7419	1	3
214	100.253	25.7397	3	10
215	100.252	25.7444	3	7
216	100.252	25.7411	1	3
217	100.251	25.7403	1	3
218	100.25	25.7436	2	5
219	100.267	25.7402	2	3
220	100.265	25.7396	1	1
221	100.262	25.7396	1	3
222	100.26	25.7404	3	10
223	100.26	25.743	1	4
224	100.258	25.7419	3	8
225	100.257	25.7436	3	9
226	100.263	25.744	3	8
227	100.261	25.7434	1	1
228	100.261	25.7455	3	11
229	100.26	25.7447	3	10
230	100.259	25.7438	1	3
231	100.258	25.7455	2	6
232	100.256	25.7455	3	7
233	100.251	25.7461	3	10
234	100.251	25.747	3	5
235	100.25	25.7449	1	4
236	100.249	25.7466	1	2
237	100.248	25.7446	1	2
238	100.249	25.7478	2	6
239	100.247	25.7455	1	2
240	100.247	25.7487	2	7
241	100.247	25.75	3	11
242	100.246	25.7447	1	2
243	100.245	25.7491	2	3
244	100.255	25.746	2	6
245	100.253	25.7457	1	3
246	100.253	25.7477	2	5
247	100.252	25.7493	3	4
248	100.253	25.7506	1	2
249	100.252	25.7518	1	2
250	100.252	25.748	2	7
251	100.251	25.7506	2	6
252	100.25	25.7489	3	4
253	100.249	25.7498	3	8
254	100.26	25.7464	3	5
255	100.258	25.7472	2	4
256	100.255	25.749	1	2
257	100.256	25.7469	2	5
258	100.254	25.7517	1	3
259	100.29	25.7335	1	1
260	100.289	25.7349	2	6
261	100.284	25.7323	3	4
262	100.28	25.7241	2	3
263	100.282	25.732	2	5
264	100.282	25.7304	2	7
265	100.281	25.7311	1	2
266	100.28	25.7291	1	3
267	100.279	25.7321	2	5
268	100.28	25.7298	3	9
269	100.278	25.7332	3	6
270	100.278	25.7314	1	3
271	100.278	25.7297	3	7
272	100.277	25.7302	2	7
273	100.278	25.7349	1	3
274	100.277	25.7338	3	9
275	100.277	25.7317	3	9
276	100.275	25.7309	1	3
277	100.275	25.7326	3	8
278	100.277	25.736	3	8
279	100.275	25.7345	2	8
280	100.275	25.7353	3	7
281	100.274	25.7332	1	4
282	100.273	25.737	1	2
283	100.273	25.7355	3	7
284	100.272	25.7344	2	5
285	100.271	25.7365	3	10
286	100.269	25.7366	3	9
287	100.284	25.7335	2	6
288	100.283	25.7351	3	8
289	100.282	25.7361	1	1
290	100.28	25.7366	1	2
291	100.28	25.738	3	8
292	100.279	25.7398	3	10
293	100.279	25.7358	1	3
294	100.278	25.7386	3	8
295	100.277	25.7382	2	6
296	100.275	25.7372	2	4
297	100.276	25.7392	1	2
298	100.277	25.7417	3	7
299	100.276	25.741	2	6
300	100.274	25.7383	1	1
301	100.274	25.7395	2	6
302	100.273	25.7416	3	11
303	100.273	25.7399	3	9
304	100.272	25.7417	2	8
305	100.271	25.7386	1	2
306	100.27	25.7403	1	3
307	100.269	25.7385	1	2
308	100.269	25.7437	3	4
309	100.268	25.7403	3	8
310	100.268	25.7418	1	3
311	100.267	25.7424	3	7
312	100.267	25.7437	2	4
313	100.266	25.7449	1	2
314	100.266	25.7418	3	9
315	100.265	25.7447	3	10
316	100.262	25.7458	2	5
317	100.256	25.7563	2	5
318	100.255	25.7575	2	5
319	100.254	25.7591	2	4
320	100.254	25.758	1	1
321	100.253	25.7555	2	6
322	100.253	25.7537	2	2
323	100.254	25.7549	1	2
324	100.252	25.757	1	3
325	100.252	25.7581	1	4
326	100.251	25.7553	3	5
327	100.25	25.7578	3	7
328	100.25	25.7563	1	4
329	100.261	25.752	2	5
330	100.261	25.7534	2	7
331	100.26	25.7527	3	10
332	100.259	25.751	2	6
333	100.258	25.7529	3	7
334	100.257	25.7517	3	8
335	100.256	25.7529	3	7
336	100.255	25.7515	3	7
337	100.255	25.753	1	1
338	100.259	25.7558	3	7
339	100.259	25.7574	2	8
340	100.259	25.7558	3	7
341	100.258	25.7542	1	2
342	100.257	25.7544	2	4
343	100.255	25.7559	3	7
344	100.255	25.7545	2	2
345	100.262	25.7479	2	7
346	100.262	25.7498	2	7
347	100.26	25.7504	3	4
348	100.261	25.747	2	4
349	100.26	25.7474	2	4
350	100.26	25.7488	1	3
351	100.258	25.748	1	1
352	100.258	25.749	3	9
353	100.266	25.7464	3	5
354	100.267	25.7476	3	10
355	100.266	25.7496	3	5
356	100.266	25.7518	1	3
357	100.266	25.7505	2	6
358	100.264	25.7462	1	4
359	100.264	25.7513	3	7
360	100.264	25.75	3	10
361	100.264	25.7487	2	4
362	100.264	25.7472	3	8
363	100.262	25.7516	1	2
364	100.257	25.7592	3	7
365	100.257	25.7614	1	3
366	100.256	25.7606	3	9
367	100.266	25.7549	2	2
368	100.266	25.7565	2	6
369	100.264	25.7566	2	7
370	100.263	25.7556	1	2
371	100.262	25.7541	1	2
372	100.262	25.7572	3	9
373	100.262	25.7554	3	7
374	100.261	25.7575	3	6
375	100.263	25.759	3	10
376	100.263	25.7615	2	4
377	100.262	25.7607	2	4
378	100.262	25.7631	2	6
379	100.261	25.7592	3	9
380	100.26	25.7622	2	8
381	100.259	25.7593	2	4
382	100.259	25.7613	3	4
383	100.267	25.7612	1	1
384	100.267	25.7626	1	4
385	100.266	25.7646	1	2
386	100.264	25.7613	2	3
387	100.265	25.7635	1	2
388	100.263	25.7635	3	11
389	100.276	25.7554	2	6
390	100.274	25.7551	3	6
391	100.273	25.757	3	10
392	100.272	25.7544	2	6
393	100.271	25.7553	3	11
394	100.271	25.7573	2	5
395	100.27	25.7538	2	4
396	100.269	25.7551	3	9
397	100.269	25.7567	3	7
398	100.268	25.7543	2	3
399	100.267	25.7576	1	1
400	100.268	25.7529	1	1
401	100.267	25.7558	2	3
402	100.275	25.7513	3	8
403	100.271	25.751	2	4
404	100.273	25.7493	2	7
405	100.273	25.7472	2	4
406	100.272	25.7513	2	2
407	100.272	25.7528	1	3
408	100.27	25.7497	2	5
409	100.271	25.7522	2	4
410	100.27	25.7478	2	5
411	100.268	25.7516	3	5
412	100.268	25.7502	2	4
413	100.268	25.749	1	3
414	100.276	25.7484	2	6
415	100.276	25.7521	1	1
416	100.276	25.7502	3	5
417	100.276	25.754	3	10
418	100.275	25.7472	3	7
419	100.275	25.7492	1	1
420	100.274	25.753	2	7
421	100.273	25.7456	3	5
422	100.27	25.7456	3	10
423	100.268	25.7458	1	2
424	100.268	25.7475	1	1
425	100.279	25.7414	3	8
426	100.277	25.7429	3	11
427	100.277	25.7445	3	7
428	100.277	25.746	1	4
429	100.277	25.7472	2	6
430	100.275	25.7431	3	9
431	100.275	25.745	2	8
432	100.286	25.7347	1	3
433	100.286	25.7375	3	6
434	100.285	25.7389	3	7
435	100.285	25.7361	3	4
436	100.285	25.7406	2	4
437	100.284	25.7417	3	9
438	100.284	25.7371	1	2
439	100.283	25.7422	1	3
440	100.283	25.7386	1	1
441	100.283	25.7401	3	7
442	100.282	25.7381	3	11
443	100.281	25.7407	2	6
444	100.282	25.7435	1	2
445	100.281	25.7398	2	8
446	100.281	25.7452	2	7
447	100.279	25.7443	3	8
448	100.28	25.7466	1	3
449	100.278	25.7463	2	4
450	100.278	25.75	2	4
451	100.278	25.7479	1	1
452	100.278	25.7597	2	2
453	100.277	25.761	2	2
454	100.276	25.7596	3	8
455	100.275	25.7614	1	4
456	100.276	25.7576	1	3
457	100.275	25.7629	1	1
458	100.274	25.7574	2	7
459	100.274	25.7593	3	6
460	100.273	25.7609	2	5
461	100.272	25.7588	2	2
462	100.271	25.7604	1	4
463	100.28	25.7544	2	8
464	100.279	25.7537	3	3
465	100.279	25.7556	1	1
466	100.278	25.7571	3	9
467	100.277	25.7552	2	6
468	100.277	25.7583	1	2
469	100.277	25.7535	3	6
470	100.285	25.7632	3	11
471	100.286	25.7645	1	1
472	100.285	25.766	1	4
473	100.284	25.7649	3	7
474	100.283	25.7667	1	3
475	100.282	25.768	3	7
476	100.282	25.7642	1	1
477	100.282	25.7611	2	5
478	100.281	25.766	2	5
479	100.28	25.7679	1	3
480	100.279	25.7659	1	2
481	100.288	25.76	3	7
482	100.286	25.7607	3	11
483	100.287	25.759	2	7
484	100.285	25.7618	3	5
485	100.284	25.7601	3	8
486	100.283	25.7621	2	6
487	100.281	25.7627	2	8
488	100.28	25.7602	3	9
489	100.28	25.7574	1	3
490	100.281	25.7592	3	9
491	100.279	25.7614	2	5
492	100.279	25.7586	2	4
493	100.287	25.7577	2	5
494	100.286	25.7557	3	6
495	100.283	25.7548	2	2
496	100.283	25.7591	3	5
497	100.282	25.7579	2	5
498	100.292	25.7668	1	1
499	100.29	25.7643	2	8
500	100.29	25.7659	3	9
501	100.29	25.7671	3	5
502	100.289	25.7635	3	9
503	100.288	25.7648	3	8
504	100.287	25.7625	1	1
505	100.287	25.7647	2	6
506	100.302	25.735	3	10
507	100.303	25.7367	3	7
508	100.303	25.7383	1	4
509	100.302	25.7399	1	3
510	100.301	25.7363	3	4
511	100.301	25.7379	3	6
512	100.3	25.7396	3	8
513	100.3	25.7375	3	8
514	100.299	25.739	2	5
515	100.298	25.7403	2	6
516	100.298	25.7371	2	4
517	100.296	25.7365	2	2
518	100.296	25.7399	3	8
519	100.295	25.7387	2	7
520	100.294	25.7372	1	3
521	100.293	25.7383	1	4
522	100.291	25.7395	2	6
523	100.29	25.7389	2	4
524	100.294	25.7455	1	2
525	100.293	25.7464	2	4
526	100.292	25.7446	1	3
527	100.293	25.7424	1	2
528	100.292	25.7414	2	3
529	100.292	25.7429	2	4
530	100.291	25.7407	3	9
531	100.291	25.7481	2	3
532	100.291	25.7436	2	4
533	100.29	25.7455	3	9
534	100.289	25.7467	3	8
535	100.289	25.7459	2	3
536	100.289	25.7428	1	1
537	100.289	25.7446	1	2
538	100.29	25.7396	2	6
539	100.289	25.7477	3	8
540	100.288	25.741	3	10
541	100.287	25.7423	2	5
542	100.288	25.7439	3	6
543	100.287	25.7464	2	8
544	100.286	25.7427	3	6
545	100.286	25.7411	3	7
546	100.282	25.7489	2	6
547	100.286	25.7452	3	7
548	100.286	25.7468	1	3
549	100.284	25.7467	1	2
550	100.282	25.7461	3	7
551	100.281	25.7469	1	4
552	100.28	25.7487	3	9
553	100.286	25.7489	2	7
554	100.284	25.75	3	9
555	100.282	25.7507	1	2
556	100.282	25.752	3	6
557	100.282	25.7535	1	1
558	100.28	25.7525	2	5
559	100.278	25.7519	3	8
560	100.301	25.7415	3	7
561	100.3	25.7412	2	8
562	100.299	25.7443	2	7
563	100.299	25.742	2	6
564	100.297	25.7436	1	2
565	100.296	25.7417	1	1
566	100.295	25.7438	2	2
567	100.294	25.74	3	9
568	100.312	25.7413	3	5
569	100.312	25.74	3	8
570	100.309	25.7409	1	1
571	100.31	25.7425	3	4
572	100.31	25.7442	1	4
573	100.31	25.7412	3	8
574	100.308	25.743	2	4
575	100.308	25.7446	2	5
576	100.306	25.7459	1	2
577	100.306	25.7407	3	9
578	100.305	25.7426	2	4
579	100.305	25.7444	2	5
580	100.304	25.7462	1	1
581	100.302	25.7472	2	6
582	100.316	25.7419	2	8
583	100.316	25.7463	2	8
584	100.316	25.739	2	4
585	100.315	25.7408	1	4
586	100.316	25.7435	3	6
587	100.314	25.7451	3	6
588	100.314	25.7465	1	4
589	100.314	25.7398	1	2
590	100.312	25.7477	3	7
591	100.312	25.7456	3	5
592	100.3	25.7454	3	9
593	100.298	25.7463	3	10
594	100.298	25.749	2	5
595	100.296	25.7467	3	8
596	100.296	25.745	3	8
597	100.295	25.7479	3	6
598	100.293	25.7483	1	2
599	100.292	25.7498	3	9
600	100.291	25.7501	2	8
601	100.29	25.7487	3	9
602	100.289	25.7504	2	5
603	100.288	25.7491	1	3
604	100.288	25.7507	2	5
605	100.287	25.751	3	8
606	100.285	25.7513	2	5
607	100.296	25.7513	1	1
608	100.296	25.7498	2	5
609	100.295	25.7516	3	6
610	100.294	25.7502	1	4
611	100.294	25.7519	3	8
612	100.292	25.7518	3	9
613	100.291	25.7526	1	1
614	100.29	25.7517	2	3
615	100.289	25.753	1	1
616	100.288	25.7535	3	7
617	100.287	25.7523	1	2
618	100.286	25.7538	1	1
619	100.286	25.7526	1	3
620	100.297	25.7541	1	3
621	100.297	25.7527	3	10
622	100.296	25.7549	3	7
623	100.296	25.7531	1	4
624	100.295	25.7553	2	6
625	100.294	25.7534	1	4
626	100.293	25.7552	3	7
627	100.293	25.7537	3	6
628	100.292	25.7556	1	2
629	100.292	25.754	1	4
630	100.29	25.7543	1	1
631	100.29	25.7564	1	3
632	100.289	25.7548	2	5
633	100.289	25.7568	2	2
634	100.288	25.7551	3	6
635	100.296	25.757	3	10
636	100.295	25.7573	2	5
637	100.294	25.7584	2	6
638	100.293	25.7569	1	2
639	100.292	25.7588	3	7
640	100.292	25.7572	2	4
641	100.291	25.7587	1	1
642	100.289	25.7595	1	2
643	100.289	25.7584	3	10
644	100.298	25.7572	1	3
645	100.298	25.7558	1	3
646	100.297	25.7576	2	4
647	100.295	25.7592	2	4
648	100.295	25.7615	2	7
649	100.293	25.7601	3	4
650	100.293	25.7619	1	4
651	100.292	25.7622	3	5
652	100.292	25.7606	3	7
653	100.29	25.7626	1	2
654	100.29	25.761	3	10
655	100.289	25.7618	3	5
656	100.307	25.7522	3	9
657	100.306	25.7554	3	8
658	100.306	25.7584	2	7
659	100.304	25.7541	3	6
660	100.304	25.7582	2	4
661	100.303	25.7559	2	4
662	100.303	25.7577	1	4
663	100.302	25.7569	1	1
664	100.301	25.7548	2	7
665	100.304	25.7505	3	5
666	100.305	25.7523	1	3
667	100.303	25.7526	1	1
668	100.302	25.754	3	3
669	100.302	25.7522	3	9
670	100.301	25.7511	2	6
671	100.301	25.7535	3	7
672	100.3	25.7501	1	1
673	100.299	25.7541	3	7
674	100.31	25.7459	3	8
675	100.309	25.7478	3	7
676	100.309	25.7461	3	11
677	100.309	25.7497	2	5
678	100.308	25.7506	3	5
679	100.307	25.7487	2	6
680	100.307	25.7467	3	9
681	100.306	25.7507	3	3
682	100.306	25.7488	3	10
683	100.305	25.7476	2	5
684	100.305	25.75	2	8
685	100.303	25.7476	3	6
686	100.302	25.7485	3	8
687	100.3	25.7483	1	2
688	100.311	25.7516	3	8
689	100.309	25.7519	3	5
690	100.28	25.7644	2	7
691	100.278	25.7623	3	5
692	100.274	25.7645	3	5
693	100.273	25.7626	2	4
694	100.273	25.7654	1	3
695	100.271	25.7622	2	4
696	100.272	25.7623	3	9
697	100.273	25.764	3	6
698	100.247	25.7278	3	9
699	100.246	25.7262	1	4
700	100.246	25.7249	1	4
701	100.244	25.7266	2	3
702	100.244	25.7245	3	8
703	100.242	25.7253	1	1
704	100.278	25.7672	1	1
705	100.274	25.7671	2	3
706	100.274	25.7688	1	4
707	100.271	25.7661	2	5
708	100.271	25.7639	1	3
709	100.27	25.7585	1	2
710	100.27	25.76	1	3
711	100.269	25.7619	2	5
712	100.268	25.7641	3	8
713	100.268	25.7664	2	3
714	100.267	25.7596	3	9
715	100.267	25.7652	3	8
716	100.266	25.7582	3	9
717	100.265	25.7598	3	8
718	100.334	25.6296	2	8
719	100.333	25.6312	3	6
720	100.332	25.6371	1	4
721	100.335	25.6441	2	5
722	100.334	25.6383	3	7
723	100.333	25.6402	3	10
724	100.332	25.6423	1	3
725	100.332	25.6398	1	4
726	100.332	25.6389	1	4
727	100.341	25.6299	1	4
728	100.354	25.6409	1	4
729	100.354	25.6378	1	4
730	100.354	25.6397	1	1
731	100.35	25.6418	1	3
732	100.35	25.64	2	5
733	100.349	25.6381	1	4
734	100.348	25.6365	1	1
735	100.348	25.64	3	6
736	100.347	25.6413	3	10
737	100.346	25.6386	3	9
738	100.345	25.6404	1	2
739	100.343	25.6371	3	10
740	100.345	25.6513	2	7
741	100.345	25.6533	1	3
742	100.343	25.6536	1	3
743	100.343	25.6502	1	4
744	100.343	25.6521	2	8
745	100.342	25.6487	1	2
746	100.342	25.6531	3	6
747	100.342	25.65	2	3
748	100.341	25.6509	2	4
749	100.34	25.6526	3	4
750	100.358	25.6244	1	3
751	100.355	25.6268	3	6
752	100.35	25.632	3	7
753	100.384	25.6258	1	2
754	100.385	25.627	3	9
755	100.382	25.6259	2	8
756	100.379	25.6191	1	1
757	100.376	25.6188	1	3
758	100.375	25.6173	3	11
759	100.375	25.6201	3	8
760	100.374	25.6177	3	10
761	100.374	25.6154	1	4
762	100.374	25.6251	3	8
763	100.373	25.617	2	3
764	100.371	25.625	2	3
765	100.371	25.6151	2	3
766	100.371	25.6169	2	8
767	100.368	25.623	2	3
768	100.347	25.6568	2	5
769	100.345	25.6551	1	1
770	100.343	25.6551	3	7
771	100.344	25.6567	1	2
772	100.343	25.6574	1	4
773	100.34	25.6546	1	1
774	100.354	25.6597	2	3
775	100.355	25.6623	3	8
776	100.351	25.6557	1	1
777	100.35	25.6584	3	10
778	100.373	25.6575	1	1
779	100.357	25.6438	2	5
780	100.376	25.6352	1	4
781	100.373	25.6268	2	5
782	100.372	25.6302	1	3
783	100.372	25.632	3	6
784	100.371	25.6344	1	1
785	100.371	25.6367	2	5
786	100.371	25.6317	3	8
787	100.371	25.6292	2	4
788	100.371	25.6333	3	7
789	100.37	25.6265	3	8
790	100.369	25.6299	3	10
791	100.369	25.6331	3	6
792	100.368	25.6278	1	4
793	100.366	25.6255	3	5
794	100.367	25.6297	1	1
795	100.366	25.6321	2	6
796	100.367	25.6286	2	3
797	100.367	25.6368	2	5
798	100.366	25.6291	3	9
799	100.365	25.6307	2	8
800	100.363	25.6248	2	6
801	100.364	25.6359	1	4
802	100.36	25.6298	3	6
803	100.363	25.633	1	4
804	100.363	25.6316	1	2
805	100.362	25.631	2	5
806	100.362	25.6331	2	8
807	100.361	25.6314	2	3
808	100.36	25.6329	2	3
809	100.358	25.6332	3	8
810	100.389	25.6368	1	4
811	100.388	25.6393	1	2
812	100.388	25.6413	3	9
813	100.386	25.6395	3	8
814	100.385	25.6382	1	4
815	100.384	25.6362	3	9
816	100.385	25.634	1	2
817	100.384	25.6402	2	4
818	100.384	25.6344	2	4
819	100.382	25.6362	2	5
820	100.383	25.6382	3	7
821	100.381	25.6374	3	5
822	100.378	25.6331	3	6
823	100.379	25.6364	2	7
824	100.378	25.6385	3	8
825	100.379	25.6405	1	3
826	100.377	25.6419	1	1
827	100.377	25.6385	1	1
828	100.377	25.6438	3	8
829	100.375	25.6488	1	4
830	100.376	25.6508	2	4
831	100.375	25.6472	2	4
832	100.374	25.6445	1	1
833	100.374	25.6378	3	6
834	100.374	25.64	3	4
835	100.374	25.6419	1	1
836	100.373	25.6507	3	9
837	100.373	25.6461	2	8
838	100.373	25.6478	1	2
839	100.373	25.6493	2	7
840	100.373	25.6434	2	3
841	100.372	25.6389	2	7
842	100.372	25.648	3	12
843	100.37	25.6485	2	5
844	100.37	25.6461	1	3
845	100.366	25.6462	1	1
846	100.366	25.6481	2	5
847	100.366	25.65	1	3
848	100.366	25.6524	1	1
849	100.364	25.6469	3	8
850	100.364	25.65	3	10
851	100.364	25.6484	2	3
852	100.364	25.6518	1	4
853	100.391	25.6399	3	9
854	100.39	25.6467	3	6
855	100.388	25.6459	2	4
856	100.388	25.649	3	7
857	100.387	25.6426	3	6
858	100.386	25.6412	1	1
859	100.386	25.6429	1	1
860	100.386	25.652	2	2
861	100.385	25.6468	2	8
862	100.386	25.6447	2	5
863	100.384	25.6442	3	6
864	100.385	25.6488	3	7
865	100.385	25.6544	1	1
866	100.384	25.6507	3	6
867	100.383	25.6527	1	4
868	100.383	25.6462	3	7
869	100.382	25.6485	1	3
870	100.383	25.6403	2	3
871	100.382	25.6542	2	6
872	100.382	25.6444	1	2
873	100.382	25.6423	2	5
874	100.381	25.6518	1	3
875	100.381	25.6449	1	2
876	100.381	25.641	2	7
877	100.38	25.6528	1	4
878	100.38	25.6428	2	4
879	100.38	25.6504	1	2
880	100.38	25.6474	3	4
881	100.38	25.639	1	4
882	100.38	25.6445	1	1
883	100.379	25.6493	3	7
884	100.379	25.6424	3	8
885	100.378	25.6511	2	6
886	100.378	25.6442	3	10
887	100.378	25.6461	2	5
888	100.377	25.6478	3	7
889	100.377	25.6495	1	1
890	100.407	25.6439	1	4
891	100.407	25.6426	2	6
892	100.406	25.6428	3	9
893	100.405	25.6467	1	1
894	100.405	25.6435	1	3
895	100.403	25.6463	1	1
896	100.403	25.6433	2	5
897	100.402	25.646	3	6
898	100.402	25.6441	2	4
899	100.402	25.6497	2	7
900	100.4	25.6463	3	5
901	100.397	25.6476	1	4
902	100.4	25.6519	3	9
903	100.396	25.6524	3	4
904	100.395	25.6367	2	4
905	100.395	25.6385	1	2
906	100.393	25.6522	1	3
907	100.394	25.6441	1	2
908	100.394	25.6396	1	2
909	100.394	25.6506	1	4
910	100.392	25.654	3	7
911	100.391	25.6556	2	6
912	100.391	25.6528	3	9
913	100.389	25.652	1	2
914	100.39	25.6541	1	1
915	100.39	25.6567	1	4
916	100.389	25.6557	3	9
917	100.389	25.6478	2	4
918	100.404	25.6653	2	4
919	100.402	25.6647	3	5
920	100.401	25.6549	1	1
921	100.401	25.6633	3	9
922	100.4	25.6645	2	2
923	100.4	25.6562	3	9
924	100.399	25.6583	2	6
925	100.399	25.6543	2	2
926	100.399	25.6627	3	8
927	100.398	25.6571	1	4
928	100.399	25.6599	1	4
929	100.398	25.6554	1	3
930	100.398	25.6586	2	7
931	100.397	25.6602	2	7
932	100.397	25.6537	3	7
933	100.396	25.6572	2	4
