begin {Parameters}
Number of BasicAreas
618
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
254	10.9212	51.7704	233.64
255	10.8592	51.6724	45.4
256	8.8968	50.2435	190.51
257	8.8456	50.2081	109.19
258	8.8455	50.2805	88.35
259	8.8978	50.3188	86.35
260	8.8338	50.4046	89.64
261	8.8677	50.3532	67.5
262	8.8983	50.3866	61.56
263	8.8828	50.0163	427.8
264	8.8474	50.1032	261.24
265	8.8664	50.0731	245.22
266	8.9265	50.1292	189.7
267	8.9261	50.1456	196.58
268	8.885	50.1613	160.44
269	8.9086	50.1031	189.26
270	8.9735	50.1205	141.18
271	8.8316	50.1558	378.63
272	8.93	50.1851	201.83
273	8.9633	50.0307	189.04
274	9.0464	50.1808	125.19
275	8.9487	50.0687	151.95
276	9.038	50.1384	116.58
277	8.9819	50.1609	122.33
278	9.0086	50.0165	81.84
279	8.9719	50.0833	71.53
280	8.9802	50.1974	53.23
281	8.9864	50.2318	47.94
282	9.0438	50.2275	32.92
283	9.1929	50.206	216.56
284	9.1391	50.1275	143.22
285	9.1603	50.2335	142.49
286	9.211	50.1695	94.92
287	9.1122	50.1653	75.31
288	9.3196	50.187	81.21
289	9.2735	50.2811	119.34
290	9.3582	50.2072	98.6
291	9.4738	50.2649	133.18
292	9.3123	50.3923	63.56
293	9.293	50.3018	54.59
294	9.4411	50.1707	38.07
295	9.4522	50.1273	25.81
296	9.1124	50.2855	207.28
297	9.0106	50.4391	184.32
298	8.9512	50.2839	120.8
299	9.1562	50.4922	113.9
300	9.0709	50.3576	93.91
301	9.2086	50.4112	75.86
302	8.9906	50.3605	49.86
303	8.9879	50.2638	55.03
304	8.9987	50.3215	32.82
305	9.1584	50.4081	30.7
306	9.1903	50.3491	31.96
307	9.1616	49.9748	223.9
308	9.1262	49.9761	263.74
309	9.1728	49.9463	182.33
310	9.0882	50.0843	184.47
311	9.065	49.9118	155.87
312	9.2136	50.0127	133.86
313	9.1734	50.0066	101.53
314	9.1653	50.0697	124.84
315	9.117	49.8249	87.3
316	9.0377	50.0445	81.18
317	9.0126	50.0875	71.79
318	9.0694	50.0132	80.13
319	9.2111	49.9585	82.99
320	9.0556	49.983	74.52
321	9.0851	50.0001	82.13
322	9.2024	49.8356	87.02
323	9.2442	50.1009	83.55
324	9.1911	50.1149	21.04
325	9.2866	50.116	18.73
326	9.2038	50.082	21.64
327	9.3657	50.111	11.54
328	9.17	49.914	69.22
329	9.1956	49.8702	55.95
330	9.221	49.8732	19.89
331	9.124	49.9066	46.99
332	9.3641	49.9974	53.89
333	9.236	49.8982	47.5
334	9.0763	49.8581	50.03
335	9.2646	49.967	57.37
336	9.3089	49.9669	39.55
337	9.3974	49.9586	18.65
338	9.2934	49.8339	42.51
339	9.1458	50.0106	35.5
340	9.1364	50.0271	38.33
341	9.1348	49.8758	39.76
342	9.3685	50.0365	25.11
343	9.3417	50.0699	9.46
344	9.292	49.8811	22.12
345	9.3331	49.8619	20.45
346	9.303	49.9235	24
347	9.261	50.0302	36.17
348	9.3756	49.932	21.29
349	8.9468	49.8661	211.75
350	8.9462	49.9569	161.69
351	8.8735	49.9251	133.79
352	9.0038	49.9055	85.42
353	8.9096	49.8304	62.03
354	8.7841	49.9504	58.03
355	10.8973	49.8903	91.97
356	10.8804	49.8772	193.56
357	10.932	49.8788	146.53
358	10.89	49.913	258.17
359	10.8728	49.9342	84.55
360	10.7142	50.099	75.48
361	10.8012	49.9058	57.88
362	10.6828	50.1962	45.69
363	10.8498	49.865	62.89
364	10.7267	49.825	61.31
365	10.8137	50.1994	41.01
366	10.8186	50.0007	37.3
367	10.9255	49.9718	44.4
368	10.7133	50.023	10.59
369	10.5814	49.8363	14.82
370	10.5146	49.8359	19.98
371	10.7966	50.0369	9.98
372	10.9241	49.9405	33.55
373	10.868	49.9634	25.44
374	10.7066	50.0436	14.61
375	10.781	49.9841	11.03
376	10.7211	49.9022	31.83
377	10.792	49.9471	47.21
378	10.7415	50.1531	15.8
379	10.8834	50.0418	45.76
380	10.5619	49.9215	30.99
381	10.8316	50.0305	17.48
382	10.7883	50.0574	15.21
383	10.6735	49.8681	18.64
384	10.7313	49.9779	12.85
385	10.8392	50.1192	18.57
386	10.7604	49.9265	36.72
387	10.7725	49.8797	24.34
388	10.9604	50.0188	48.81
389	10.971	50.0704	56.76
390	10.9251	50.182	23.02
391	10.9012	50.1352	21.98
392	10.9774	50.2639	433.76
393	10.8102	50.3299	66.3
394	10.8755	50.2494	49.58
395	10.9177	50.226	46.31
396	10.8962	50.3422	41.09
397	10.9737	50.3397	39.63
398	9.8892	49.8426	97.98
399	9.956	49.8918	78.26
400	9.7803	49.8985	64.9
401	10.017	49.8395	47.16
402	10.0898	49.8947	44.12
403	10.1616	49.8882	12.65
404	9.8404	49.8623	16.01
405	9.9029	49.8707	44.42
406	10.0274	49.9292	23.11
407	9.7828	49.927	17.42
408	10.0441	49.8426	38.03
409	9.7881	49.8531	32.13
410	10.1207	49.8652	11.88
411	9.8879	49.9127	16.21
412	9.8641	49.943	13.67
413	9.8553	49.8729	27.04
414	10.0289	49.8794	27.21
415	10.2361	49.8694	94.57
416	10.1863	49.8446	23.73
417	10.3699	49.8301	31.03
418	10.2198	50.0478	179.45
419	10.2382	50.0705	190.3
420	10.211	50.0417	181.16
421	10.4976	50.0458	129.31
422	10.0728	49.9878	103.8
423	10.3418	49.9012	78.36
424	9.9538	49.9957	82.98
425	10.3441	50.0856	80.81
426	10.2041	50.1097	74.91
427	10.5355	50.1406	52.85
428	10.1689	50.0712	78.12
429	10.2858	50.0187	65.7
430	10.6088	50.0247	61.24
431	10.5107	49.991	65.01
432	10.6722	49.9612	56.53
433	10.564	50.0792	38.09
434	10.3852	50.1854	43.71
435	10.1369	50.1145	40.73
436	10.4514	50.1647	19.72
437	10.1703	49.9993	50.99
438	10.527	50.2001	10.13
439	10.6389	50.1367	15.41
440	10.3962	49.9138	12.2
441	10.4049	49.9664	18.86
442	10.6965	49.9984	40.75
443	10.1047	50.0773	30.61
444	10.3381	50.0306	12.88
445	10.1364	50.0432	25.98
446	10.2064	49.993	32.99
447	10.3339	49.9884	40.53
448	10.2449	49.9333	57.9
449	10.3381	49.8718	8.33
450	10.4594	49.9162	11.46
451	10.6354	49.9255	44.74
452	10.4179	49.8548	14.24
453	10.2059	50.1741	12.54
454	10.4387	50.1097	17.89
455	10.2131	49.968	48.43
456	10.586	49.99	30.83
457	10.1313	49.9235	20.21
458	10.2593	49.9966	39.83
459	10.2634	50.0399	43.37
460	10.5631	50.2441	13.01
461	10.3458	49.9497	19.92
462	10.4276	50.0347	27.31
463	10.2902	50.1166	40.45
464	10.1344	49.9551	28.81
465	10.027	50.0727	34.34
466	10.1701	49.9237	10.95
467	10.4503	49.9936	18.11
468	10.2161	50.3328	179.3
469	10.2872	50.3293	142.26
470	10.482	50.2712	68.93
471	10.3775	50.3134	95.26
472	10.3073	50.4335	64.08
473	10.3345	50.3884	38.22
474	10.2204	50.4579	37.68
475	10.1678	50.4892	39.19
476	10.1312	50.5285	24.07
477	10.017	50.4021	51.71
478	10.1802	50.3968	25.76
479	10.0758	50.4375	29.76
480	9.9865	50.3416	29.41
481	10.1085	50.376	14.54
482	10.0549	50.1994	217.15
483	10.2317	50.2609	83.31
484	9.9844	50.2803	79.14
485	10.0784	50.2808	45.72
486	10.2716	50.1932	60.61
487	10.1367	50.1514	52.43
488	10.0355	50.1434	35.2
489	10.1363	50.2219	41.43
490	9.9304	50.2008	51.05
491	10.155	50.2784	16.71
492	9.9775	50.133	30.03
493	9.9392	50.0969	17.86
494	10.0769	50.1295	11.58
495	9.6746	50.0542	114.74
496	9.7465	49.9726	153.29
497	9.872	50.1072	121.29
498	9.7937	50.3075	74.51
499	9.8487	50.3691	36.04
500	9.5541	50.1766	10.84
501	9.6364	50.1459	26.65
502	9.8453	50.0085	33.72
503	9.5596	50.1338	9.65
504	9.9174	50.2986	9.97
505	9.7715	50.0189	12.79
506	9.7439	50.1226	15.34
507	9.788	50.06	17.47
508	9.5778	50.2022	10.02
509	9.7706	50.385	19.36
510	9.6148	50.0359	9.31
511	9.8065	50.2737	20.59
512	9.6421	50.2068	11.38
513	9.8844	50.32	11.38
514	9.6363	50.1	21.18
515	9.8014	50.2399	17.61
516	9.7844	50.1681	23.96
517	9.7131	50.2559	22.9
518	9.5513	49.9711	162.27
519	9.5597	49.859	108.6
520	9.5771	50.0647	49.56
521	9.7181	49.8622	21.3
522	9.4997	49.867	1.14
523	9.5231	49.8675	20.58
524	9.571	49.8892	18.67
525	9.6418	49.8643	12.87
526	9.4175	50.0049	12.75
527	9.5512	49.9387	13.52
528	9.5181	50.0463	29.06
529	9.506	49.9839	11.03
530	9.6199	49.9107	10.22
531	9.5592	49.9098	10.42
532	9.6571	49.9551	22.47
533	9.6809	49.9037	13.05
534	9.4199	50.0307	14.74
535	9.4041	49.8493	13.74
536	10.7099	50.5947	275.71
537	10.738	50.6413	122.12
538	10.6531	50.6055	88.92
539	10.5584	50.5802	48.9
540	10.6854	50.6587	129.33
541	10.5159	50.6337	56.43
542	10.7524	50.5449	125.47
543	10.598	50.645	27.25
544	10.7394	50.6894	26.89
545	10.4709	50.7181	177.62
546	10.6056	50.7033	106.27
547	10.2927	50.6994	86.37
548	10.511	50.7849	71.82
549	10.4216	50.7874	44.71
550	10.3241	50.7551	81.35
551	10.4506	50.8244	32.73
552	10.3781	50.5505	361.94
553	10.4826	50.4299	111.1
554	10.2266	50.6032	132.04
555	10.4198	50.6363	44.91
556	10.6907	50.3978	206.03
557	10.6501	50.4934	58.7
558	10.7219	50.2758	57.3
559	10.9406	50.5197	45.83
560	10.8575	50.5248	41.67
561	10.8165	50.412	26.91
562	10.8897	50.4371	92.17
563	10.8929	50.6947	290.9
564	10.9934	50.5977	83.35
565	10.975	50.6748	66.69
566	10.8299	50.6092	36.5
567	10.8639	50.633	18.2
568	10.8312	50.7068	62.8
569	10.8371	51.0377	77.88
570	10.9566	51.078	114.42
571	10.9055	50.9363	81.81
572	11.0016	50.8159	335.24
573	10.8022	50.7416	69.8
574	10.8776	50.7784	39.26
575	10.9886	51.1633	48.45
576	10.8985	51.3674	256.33
577	10.6875	51.3039	130.55
578	10.9155	51.2644	106.56
579	10.7839	51.4958	418.74
580	10.6641	51.486	141.5
581	10.5968	51.4608	107.06
582	10.7063	51.5938	73.44
583	10.5869	51.4024	71
584	10.837	51.5594	73.17
585	10.8871	51.4656	79.78
586	10.8139	51.6069	36.43
587	10.2851	50.9936	443.68
588	10.2265	50.9328	109.93
589	10.343	51.0885	63.82
590	10.2176	51.1085	54.18
591	10.2209	51.069	50.17
592	10.0765	50.9797	39.57
593	10.0689	50.9212	77.65
594	10.3806	50.8948	48.77
595	10.3883	50.9197	23.03
596	10.4258	50.9142	30.31
597	10.3974	50.9396	97.23
598	10.7024	50.9433	490.55
599	10.8136	50.9503	254.55
600	10.5821	50.9028	183.93
601	10.7608	50.7914	95.31
602	10.6547	50.7983	80.26
603	10.4681	50.8765	76
604	10.5793	50.8617	75.84
605	10.5946	50.7663	46.2
606	10.5702	50.8297	17.52
607	10.5789	51.1068	277
608	10.8222	51.1602	95.55
609	10.753	51.0954	58.52
610	10.4593	51.246	416.44
611	10.3429	51.263	122.14
612	10.401	51.1412	70.04
613	10.2955	51.1741	53.63
614	10.5439	51.194	54.22
615	10.668	51.2509	49.19
616	10.5566	51.29	36.81
617	10.5899	51.233	39.46
end {BasicAreas}
